,id,submitDate,flag,Xnum_1,Xnum_2,Xnum_3,Xnum_4,Xnum_5,Xcat_1
14548,14549,2025-01-01 00:00:00+00:00,0.0,288.0317395809299,2.0,1.0,0.0,-999.0,yes
14549,14550,2025-01-01 00:00:00+00:00,0.0,318.3874366504845,1.0,1.0,0.0,-999.0,yes
14550,14551,2025-01-01 00:00:00+00:00,0.0,288.4582569220756,1.0,1.0,0.0,1.0,yes
14551,14552,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,-99.0,1.0,yes
14552,14553,2025-01-01 00:00:00+00:00,0.0,287.5913743445602,1.0,1.0,-99.0,,yes
14553,14554,2025-01-01 00:00:00+00:00,0.0,313.73343443045553,1.0,1.0,0.0,-999.0,yes
14554,14555,2025-02-01 00:00:00+00:00,0.0,311.085000325623,2.0,1.0,0.0,-999.0,yes
14555,14556,2025-02-01 00:00:00+00:00,0.0,292.68429614032993,1.0,1.0,0.0,,yes
14556,14557,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
14557,14558,2025-01-01 00:00:00+00:00,0.0,256.8500798979248,1.0,1.0,0.0,7.0,yes
14558,14559,2025-01-01 00:00:00+00:00,0.0,336.67395928471177,1.0,1.0,0.0,0.0,yes
14559,14560,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,no
14560,14561,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,3.0,yes
14561,14562,2025-02-01 00:00:00+00:00,0.0,304.97429478975306,1.0,1.0,0.0,,no
14562,14563,2025-01-01 00:00:00+00:00,0.0,303.2122559738594,1.0,1.0,0.0,1.0,yes
14563,14564,2025-02-01 00:00:00+00:00,0.0,322.8062124756248,2.0,1.0,0.0,,yes
14564,14565,2025-01-01 00:00:00+00:00,0.0,290.93748038097897,1.0,1.0,-99.0,,yes
14565,14566,2025-01-01 00:00:00+00:00,0.0,296.8338420099248,1.0,1.0,0.0,,yes
14566,14567,2025-01-01 00:00:00+00:00,0.0,296.672654029161,1.0,1.0,-99.0,1.0,no
14567,14568,2025-01-01 00:00:00+00:00,0.0,308.08930703914194,1.0,1.0,0.0,0.0,no
14568,14569,2025-01-01 00:00:00+00:00,0.0,288.5339764064284,1.0,1.0,0.0,1.0,yes
14569,14570,2025-02-01 00:00:00+00:00,0.0,317.692993312396,1.0,1.0,0.0,0.0,yes
14570,14571,2025-01-01 00:00:00+00:00,0.0,290.2124041517337,3.0,1.0,0.0,,yes
14571,14572,2025-01-01 00:00:00+00:00,0.0,276.27033450753146,1.0,1.0,0.0,,yes
14572,14573,2025-02-01 00:00:00+00:00,0.0,286.343154503997,2.0,1.0,0.0,6.0,yes
14573,14574,2025-02-01 00:00:00+00:00,0.0,304.48842657050994,2.0,1.0,0.0,,yes
14574,14575,2025-02-01 00:00:00+00:00,1.0,292.10734258448605,1.0,1.0,-99.0,1.0,yes
14575,14576,2025-01-01 00:00:00+00:00,0.0,311.0416367927952,1.0,1.0,0.0,2.0,yes
14576,14577,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14577,14578,2025-01-01 00:00:00+00:00,1.0,295.0025879743638,1.0,1.0,-99.0,-999.0,yes
14578,14579,2025-02-01 00:00:00+00:00,0.0,257.46618399421305,1.0,1.0,0.0,-999.0,yes
14579,14580,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
14580,14581,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,-999.0,yes
14581,14582,2025-01-01 00:00:00+00:00,0.0,286.4209532524866,1.0,1.0,0.0,0.0,yes
14582,14583,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14583,14584,2025-01-01 00:00:00+00:00,0.0,275.9246176618876,2.0,1.0,0.0,,yes
14584,14585,2025-01-01 00:00:00+00:00,0.0,271.84416127942814,2.0,1.0,0.0,-999.0,no
14585,14586,2025-02-01 00:00:00+00:00,0.0,293.95025997637475,1.0,1.0,0.0,,yes
14586,14587,2025-01-01 00:00:00+00:00,0.0,304.4745889989993,1.0,1.0,0.0,1.0,yes
14587,14588,2025-01-01 00:00:00+00:00,0.0,280.1214704013236,2.0,1.0,0.0,1.0,yes
14588,14589,2025-01-01 00:00:00+00:00,0.0,327.8245325720617,1.0,1.0,-99.0,,yes
14589,14590,2025-02-01 00:00:00+00:00,0.0,293.5672881034168,1.0,1.0,0.0,,no
14590,14591,2025-01-01 00:00:00+00:00,0.0,316.3524849998988,1.0,1.0,0.0,0.0,yes
14591,14592,2025-02-01 00:00:00+00:00,0.0,310.0168134571296,2.0,1.0,0.0,-999.0,yes
14592,14593,2025-01-01 00:00:00+00:00,0.0,346.96667495618675,1.0,1.0,0.0,,yes
14593,14594,2025-01-01 00:00:00+00:00,1.0,280.6730493255439,3.0,1.0,0.0,-999.0,yes
14594,14595,2025-02-01 00:00:00+00:00,0.0,292.6991545846776,1.0,1.0,0.0,0.0,yes
14595,14596,2025-01-01 00:00:00+00:00,1.0,310.1770583405983,1.0,1.0,0.0,0.0,yes
14596,14597,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
14597,14598,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,12.0,yes
14598,14599,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14599,14600,2025-02-01 00:00:00+00:00,0.0,320.68545312485435,1.0,1.0,0.0,,yes
14600,14601,2025-01-01 00:00:00+00:00,0.0,219.7677868661656,0.0,1.0,0.0,-999.0,yes
14601,14602,2025-01-01 00:00:00+00:00,0.0,259.3942327734279,3.0,1.0,-99.0,-999.0,no
14602,14603,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
14603,14604,2025-01-01 00:00:00+00:00,0.0,293.0798521318791,0.0,1.0,0.0,-999.0,yes
14604,14605,2025-01-01 00:00:00+00:00,0.0,264.59061747303633,1.0,1.0,0.0,0.0,yes
14605,14606,2025-01-01 00:00:00+00:00,0.0,281.0441331790999,1.0,1.0,0.0,-999.0,yes
14606,14607,2025-02-01 00:00:00+00:00,0.0,319.7162647522025,1.0,1.0,0.0,0.0,yes
14607,14608,2025-01-01 00:00:00+00:00,0.0,365.559139221489,1.0,1.0,0.0,0.0,yes
14608,14609,2025-01-01 00:00:00+00:00,0.0,285.8480137650637,1.0,1.0,0.0,5.0,yes
14609,14610,2025-01-01 00:00:00+00:00,0.0,279.6807239416691,0.0,1.0,-99.0,-999.0,yes
14610,14611,2025-02-01 00:00:00+00:00,0.0,290.65083236675287,1.0,1.0,0.0,0.0,yes
14611,14612,2025-01-01 00:00:00+00:00,0.0,313.05578257347,1.0,1.0,0.0,0.0,yes
14612,14613,2025-02-01 00:00:00+00:00,0.0,307.3904747894247,1.0,1.0,0.0,-999.0,yes
14613,14614,2025-01-01 00:00:00+00:00,0.0,283.85024985031635,1.0,1.0,0.0,-999.0,yes
14614,14615,2025-01-01 00:00:00+00:00,0.0,330.69493228132114,1.0,1.0,0.0,,yes
14615,14616,2025-02-01 00:00:00+00:00,0.0,258.19324109765427,2.0,1.0,-99.0,0.0,yes
14616,14617,2025-01-01 00:00:00+00:00,0.0,269.0675639073967,3.0,1.0,-99.0,-999.0,yes
14617,14618,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14618,14619,2025-01-01 00:00:00+00:00,0.0,299.2358597918814,1.0,1.0,0.0,-999.0,yes
14619,14620,2025-02-01 00:00:00+00:00,0.0,317.4804985112047,1.0,1.0,0.0,,yes
14620,14621,2025-01-01 00:00:00+00:00,0.0,305.1835792985,2.0,1.0,0.0,0.0,yes
14621,14622,2025-01-01 00:00:00+00:00,0.0,302.1910047677812,1.0,1.0,0.0,,yes
14622,14623,2025-01-01 00:00:00+00:00,0.0,267.1059967621589,2.0,1.0,0.0,-999.0,yes
14623,14624,2025-02-01 00:00:00+00:00,0.0,278.8748465131809,2.0,1.0,-99.0,,no
14624,14625,2025-01-01 00:00:00+00:00,1.0,280.5584688697438,2.0,1.0,0.0,-999.0,yes
14625,14626,2025-01-01 00:00:00+00:00,0.0,342.6523187239407,1.0,1.0,0.0,-999.0,yes
14626,14627,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,no
14627,14628,2025-02-01 00:00:00+00:00,0.0,302.8582553868739,1.0,1.0,-99.0,,no
14628,14629,2025-02-01 00:00:00+00:00,0.0,302.7494678619002,1.0,1.0,0.0,-999.0,yes
14629,14630,2025-01-01 00:00:00+00:00,0.0,292.16102070699964,3.0,1.0,0.0,0.0,yes
14630,14631,2025-02-01 00:00:00+00:00,0.0,284.2532471189361,1.0,1.0,0.0,1.0,yes
14631,14632,2025-02-01 00:00:00+00:00,0.0,303.2923459968214,2.0,1.0,0.0,,yes
14632,14633,2025-01-01 00:00:00+00:00,0.0,280.3496114022876,2.0,1.0,0.0,1.0,yes
14633,14634,2025-01-01 00:00:00+00:00,0.0,276.8505979704759,2.0,1.0,0.0,1.0,yes
14634,14635,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,-99.0,-999.0,yes
14635,14636,2025-01-01 00:00:00+00:00,0.0,296.6205946609501,1.0,1.0,0.0,-999.0,yes
14636,14637,2025-02-01 00:00:00+00:00,0.0,292.41564138454174,1.0,1.0,-99.0,2.0,yes
14637,14638,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,no
14638,14639,2025-01-01 00:00:00+00:00,0.0,312.1425805635926,1.0,1.0,0.0,,yes
14639,14640,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
14640,14641,2025-02-01 00:00:00+00:00,0.0,286.85437582313034,2.0,1.0,0.0,0.0,yes
14641,14642,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,3.0,yes
14642,14643,2025-01-01 00:00:00+00:00,0.0,320.2042386026603,1.0,1.0,0.0,2.0,yes
14643,14644,2025-01-01 00:00:00+00:00,1.0,274.3539101346205,2.0,1.0,-99.0,-999.0,yes
14644,14645,2025-01-01 00:00:00+00:00,0.0,280.8473657142786,2.0,1.0,0.0,,yes
14645,14646,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
14646,14647,2025-01-01 00:00:00+00:00,1.0,297.6858553675322,1.0,1.0,0.0,,yes
14647,14648,2025-01-01 00:00:00+00:00,0.0,284.81489887927205,1.0,1.0,0.0,-999.0,yes
14648,14649,2025-01-01 00:00:00+00:00,0.0,287.48580315433105,1.0,1.0,0.0,1.0,yes
14649,14650,2025-02-01 00:00:00+00:00,0.0,277.9826891690591,2.0,1.0,0.0,0.0,yes
14650,14651,2025-02-01 00:00:00+00:00,0.0,276.21615443513485,2.0,1.0,0.0,2.0,yes
14651,14652,2025-01-01 00:00:00+00:00,0.0,310.0331780046841,1.0,1.0,0.0,,yes
14652,14653,2025-02-01 00:00:00+00:00,0.0,312.68685883177744,1.0,1.0,-99.0,0.0,yes
14653,14654,2025-02-01 00:00:00+00:00,0.0,294.36674468161834,2.0,1.0,-99.0,-999.0,yes
14654,14655,2025-02-01 00:00:00+00:00,0.0,273.55134000421845,1.0,1.0,0.0,0.0,yes
14655,14656,2025-01-01 00:00:00+00:00,0.0,252.06099094618935,3.0,1.0,-99.0,3.0,yes
14656,14657,2025-01-01 00:00:00+00:00,0.0,324.8834860995866,1.0,1.0,-99.0,2.0,yes
14657,14658,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14658,14659,2025-01-01 00:00:00+00:00,0.0,279.7836731427446,1.0,1.0,0.0,,yes
14659,14660,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,no
14660,14661,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14661,14662,2025-01-01 00:00:00+00:00,0.0,313.1212687451664,1.0,1.0,0.0,1.0,yes
14662,14663,2025-01-01 00:00:00+00:00,0.0,349.49121150511235,1.0,1.0,0.0,,yes
14663,14664,2025-01-01 00:00:00+00:00,0.0,301.0130533040545,1.0,1.0,0.0,,yes
14664,14665,2025-02-01 00:00:00+00:00,1.0,278.8343066745358,2.0,1.0,0.0,0.0,yes
14665,14666,2025-02-01 00:00:00+00:00,0.0,304.6374951072301,1.0,1.0,0.0,1.0,yes
14666,14667,2025-02-01 00:00:00+00:00,1.0,314.10710556233,2.0,1.0,0.0,12.0,yes
14667,14668,2025-01-01 00:00:00+00:00,0.0,335.4085989573865,1.0,1.0,0.0,0.0,yes
14668,14669,2025-02-01 00:00:00+00:00,0.0,287.4791667198754,1.0,1.0,-99.0,-999.0,yes
14669,14670,2025-02-01 00:00:00+00:00,0.0,310.5457064541963,1.0,1.0,0.0,0.0,yes
14670,14671,2025-02-01 00:00:00+00:00,0.0,285.8243028978026,1.0,1.0,-99.0,1.0,yes
14671,14672,2025-01-01 00:00:00+00:00,0.0,310.433831933716,1.0,1.0,0.0,0.0,yes
14672,14673,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
14673,14674,2025-01-01 00:00:00+00:00,0.0,262.65835922356734,2.0,1.0,0.0,,yes
14674,14675,2025-02-01 00:00:00+00:00,0.0,320.8978216235056,1.0,1.0,-99.0,0.0,no
14675,14676,2025-01-01 00:00:00+00:00,0.0,264.0886011446703,3.0,1.0,0.0,2.0,yes
14676,14677,2025-02-01 00:00:00+00:00,0.0,340.3318788131815,1.0,1.0,-99.0,0.0,yes
14677,14678,2025-01-01 00:00:00+00:00,0.0,305.8436841301754,1.0,1.0,0.0,2.0,yes
14678,14679,2025-02-01 00:00:00+00:00,0.0,343.246514797058,1.0,1.0,0.0,0.0,yes
14679,14680,2025-01-01 00:00:00+00:00,0.0,276.5679221610309,1.0,1.0,0.0,4.0,yes
14680,14681,2025-02-01 00:00:00+00:00,0.0,304.1927867980744,1.0,1.0,0.0,1.0,no
14681,14682,2025-02-01 00:00:00+00:00,0.0,291.05443507255154,1.0,1.0,0.0,-999.0,yes
14682,14683,2025-02-01 00:00:00+00:00,0.0,358.43409622316693,1.0,1.0,0.0,,yes
14683,14684,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
14684,14685,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,10.0,checking
14685,14686,2025-01-01 00:00:00+00:00,0.0,285.2945165628662,0.0,1.0,0.0,5.0,yes
14686,14687,2025-01-01 00:00:00+00:00,0.0,292.1367917510463,1.0,1.0,0.0,-999.0,yes
14687,14688,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,-999.0,yes
14688,14689,2025-01-01 00:00:00+00:00,0.0,293.76041774959907,2.0,1.0,0.0,,yes
14689,14690,2025-01-01 00:00:00+00:00,0.0,289.778815658473,1.0,1.0,0.0,2.0,no
14690,14691,2025-02-01 00:00:00+00:00,0.0,301.0456772093471,1.0,1.0,0.0,3.0,yes
14691,14692,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,no
14692,14693,2025-01-01 00:00:00+00:00,0.0,281.25820431412404,0.0,1.0,0.0,6.0,yes
14693,14694,2025-01-01 00:00:00+00:00,0.0,250.08510629019312,0.0,1.0,0.0,0.0,yes
14694,14695,2025-01-01 00:00:00+00:00,0.0,307.5353443004012,1.0,1.0,0.0,,yes
14695,14696,2025-02-01 00:00:00+00:00,0.0,342.40569617722974,1.0,1.0,0.0,,yes
14696,14697,2025-01-01 00:00:00+00:00,1.0,280.62537132617325,1.0,1.0,0.0,,yes
14697,14698,2025-01-01 00:00:00+00:00,0.0,249.9389424630265,0.0,1.0,0.0,-999.0,yes
14698,14699,2025-01-01 00:00:00+00:00,0.0,254.97623558781493,2.0,1.0,0.0,1.0,yes
14699,14700,2025-01-01 00:00:00+00:00,0.0,287.345215738107,1.0,1.0,0.0,,yes
14700,14701,2025-01-01 00:00:00+00:00,0.0,331.3150262616963,1.0,1.0,-99.0,0.0,yes
14701,14702,2025-02-01 00:00:00+00:00,0.0,293.3932930770967,1.0,1.0,0.0,-999.0,yes
14702,14703,2025-01-01 00:00:00+00:00,0.0,304.05328298621635,1.0,1.0,-99.0,-999.0,yes
14703,14704,2025-01-01 00:00:00+00:00,0.0,375.5621330318035,2.0,1.0,0.0,2.0,yes
14704,14705,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,-99.0,,yes
14705,14706,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,-999.0,yes
14706,14707,2025-01-01 00:00:00+00:00,0.0,315.6923531228163,1.0,1.0,0.0,-999.0,yes
14707,14708,2025-01-01 00:00:00+00:00,0.0,328.2272602682144,1.0,1.0,0.0,-999.0,yes
14708,14709,2025-01-01 00:00:00+00:00,0.0,307.1856488174034,1.0,1.0,0.0,-999.0,yes
14709,14710,2025-02-01 00:00:00+00:00,0.0,249.81950017860217,1.0,1.0,0.0,,yes
14710,14711,2025-01-01 00:00:00+00:00,0.0,323.5814934110726,1.0,1.0,0.0,,yes
14711,14712,2025-01-01 00:00:00+00:00,0.0,370.522608066282,1.0,1.0,0.0,-999.0,yes
14712,14713,2025-01-01 00:00:00+00:00,0.0,289.98545112812985,3.0,1.0,-99.0,-999.0,yes
14713,14714,2025-01-01 00:00:00+00:00,0.0,287.13145638822675,1.0,1.0,0.0,-999.0,yes
14714,14715,2025-02-01 00:00:00+00:00,0.0,281.84586634460453,1.0,1.0,0.0,,yes
14715,14716,2025-01-01 00:00:00+00:00,0.0,299.16987509459864,1.0,1.0,-99.0,0.0,no
14716,14717,2025-01-01 00:00:00+00:00,0.0,312.6064846984825,1.0,1.0,0.0,3.0,no
14717,14718,2025-01-01 00:00:00+00:00,0.0,323.25011613306924,1.0,1.0,0.0,-999.0,yes
14718,14719,2025-01-01 00:00:00+00:00,0.0,253.4280940212447,2.0,1.0,0.0,-999.0,yes
14719,14720,2025-01-01 00:00:00+00:00,0.0,316.2274727354495,1.0,1.0,0.0,1.0,yes
14720,14721,2025-01-01 00:00:00+00:00,0.0,290.78679859140914,2.0,1.0,-99.0,,yes
14721,14722,2025-01-01 00:00:00+00:00,0.0,280.6023610651072,1.0,1.0,0.0,,yes
14722,14723,2025-01-01 00:00:00+00:00,0.0,333.376437558432,1.0,1.0,0.0,-999.0,yes
14723,14724,2025-01-01 00:00:00+00:00,0.0,286.83064444197186,1.0,1.0,0.0,2.0,yes
14724,14725,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
14725,14726,2025-01-01 00:00:00+00:00,0.0,254.05536179662013,1.0,1.0,0.0,,yes
14726,14727,2025-02-01 00:00:00+00:00,1.0,281.146365391847,1.0,1.0,0.0,-999.0,yes
14727,14728,2025-01-01 00:00:00+00:00,0.0,339.1831141306036,2.0,-99.0,0.0,-999.0,yes
14728,14729,2025-02-01 00:00:00+00:00,0.0,276.42489950277195,2.0,1.0,0.0,,no
14729,14730,2025-02-01 00:00:00+00:00,0.0,316.5069724554195,1.0,1.0,-99.0,0.0,yes
14730,14731,2025-02-01 00:00:00+00:00,0.0,282.4304497852555,1.0,1.0,0.0,2.0,yes
14731,14732,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14732,14733,2025-01-01 00:00:00+00:00,0.0,331.18986179064274,1.0,1.0,-99.0,,yes
14733,14734,2025-01-01 00:00:00+00:00,0.0,297.2474808992531,1.0,1.0,0.0,0.0,yes
14734,14735,2025-01-01 00:00:00+00:00,1.0,296.9062199522928,1.0,1.0,-99.0,,yes
14735,14736,2025-02-01 00:00:00+00:00,0.0,313.59849017316554,1.0,1.0,0.0,0.0,yes
14736,14737,2025-01-01 00:00:00+00:00,0.0,285.68962820747043,1.0,1.0,0.0,0.0,yes
14737,14738,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,2.0,yes
14738,14739,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
14739,14740,2025-01-01 00:00:00+00:00,0.0,316.5044410160659,1.0,1.0,0.0,-999.0,yes
14740,14741,2025-02-01 00:00:00+00:00,0.0,361.91763289788906,1.0,1.0,0.0,,yes
14741,14742,2025-01-01 00:00:00+00:00,0.0,296.17575170328945,1.0,1.0,-99.0,-999.0,yes
14742,14743,2025-01-01 00:00:00+00:00,0.0,286.5966594428364,2.0,1.0,-99.0,-999.0,yes
14743,14744,2025-01-01 00:00:00+00:00,0.0,263.6280028406602,2.0,1.0,0.0,,yes
14744,14745,2025-02-01 00:00:00+00:00,0.0,272.9243808600089,1.0,1.0,0.0,-999.0,yes
14745,14746,2025-01-01 00:00:00+00:00,0.0,314.2159324076312,1.0,1.0,-99.0,0.0,yes
14746,14747,2025-02-01 00:00:00+00:00,1.0,304.4706111663994,2.0,1.0,0.0,,no
14747,14748,2025-01-01 00:00:00+00:00,0.0,311.7603934868196,1.0,1.0,0.0,2.0,yes
14748,14749,2025-01-01 00:00:00+00:00,0.0,321.88008705564835,1.0,1.0,0.0,,no
14749,14750,2025-01-01 00:00:00+00:00,0.0,302.4266958370865,1.0,1.0,-99.0,0.0,yes
14750,14751,2025-01-01 00:00:00+00:00,0.0,262.413715741058,2.0,1.0,0.0,2.0,yes
14751,14752,2025-01-01 00:00:00+00:00,0.0,291.14948177797567,1.0,1.0,0.0,-999.0,yes
14752,14753,2025-01-01 00:00:00+00:00,0.0,298.18338162025503,3.0,1.0,0.0,0.0,yes
14753,14754,2025-01-01 00:00:00+00:00,0.0,318.3039713523405,2.0,1.0,-99.0,,yes
14754,14755,2025-01-01 00:00:00+00:00,0.0,318.868394880384,1.0,1.0,0.0,,yes
14755,14756,2025-01-01 00:00:00+00:00,0.0,314.0501470968957,1.0,1.0,0.0,0.0,yes
14756,14757,2025-01-01 00:00:00+00:00,0.0,301.3726401233116,4.0,1.0,0.0,,yes
14757,14758,2025-01-01 00:00:00+00:00,0.0,280.7338809777437,1.0,1.0,0.0,,no
14758,14759,2025-01-01 00:00:00+00:00,0.0,278.38268709433686,2.0,1.0,0.0,0.0,yes
14759,14760,2025-02-01 00:00:00+00:00,0.0,287.6751768267756,3.0,1.0,0.0,-999.0,yes
14760,14761,2025-02-01 00:00:00+00:00,1.0,268.6845307402322,1.0,1.0,0.0,-999.0,yes
14761,14762,2025-01-01 00:00:00+00:00,0.0,311.99551301660813,1.0,1.0,0.0,6.0,yes
14762,14763,2025-01-01 00:00:00+00:00,0.0,261.2428221290674,1.0,1.0,0.0,,yes
14763,14764,2025-01-01 00:00:00+00:00,0.0,341.9019719932078,1.0,1.0,0.0,,yes
14764,14765,2025-02-01 00:00:00+00:00,0.0,285.43586179395726,1.0,1.0,0.0,2.0,no
14765,14766,2025-01-01 00:00:00+00:00,0.0,320.64819237014245,1.0,1.0,0.0,-999.0,yes
14766,14767,2025-01-01 00:00:00+00:00,0.0,324.51543728110505,2.0,1.0,0.0,-999.0,yes
14767,14768,2025-01-01 00:00:00+00:00,0.0,295.7272169075476,1.0,1.0,-99.0,0.0,yes
14768,14769,2025-01-01 00:00:00+00:00,0.0,285.7437991460037,1.0,1.0,0.0,-999.0,yes
14769,14770,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,2.0,yes
14770,14771,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14771,14772,2025-01-01 00:00:00+00:00,0.0,313.35881928403575,1.0,1.0,-99.0,,yes
14772,14773,2025-01-01 00:00:00+00:00,0.0,281.6510857765914,1.0,1.0,0.0,-999.0,yes
14773,14774,2025-01-01 00:00:00+00:00,0.0,275.79109269225813,2.0,1.0,0.0,,yes
14774,14775,2025-01-01 00:00:00+00:00,0.0,284.7354576141021,1.0,1.0,0.0,,yes
14775,14776,2025-02-01 00:00:00+00:00,0.0,277.7256456882404,2.0,1.0,-99.0,,yes
14776,14777,2025-02-01 00:00:00+00:00,0.0,259.69820056623576,2.0,1.0,-99.0,-999.0,yes
14777,14778,2025-02-01 00:00:00+00:00,0.0,334.1751375925888,1.0,1.0,0.0,-999.0,yes
14778,14779,2025-01-01 00:00:00+00:00,0.0,294.20275397057,1.0,1.0,-99.0,6.0,yes
14779,14780,2025-01-01 00:00:00+00:00,0.0,300.5593815851112,1.0,1.0,0.0,-999.0,yes
14780,14781,2025-01-01 00:00:00+00:00,0.0,323.03615414576507,1.0,1.0,-99.0,,yes
14781,14782,2025-02-01 00:00:00+00:00,0.0,271.39716398962304,1.0,1.0,-99.0,,yes
14782,14783,2025-01-01 00:00:00+00:00,0.0,279.7431278878351,1.0,1.0,0.0,0.0,yes
14783,14784,2025-02-01 00:00:00+00:00,0.0,291.04494822604494,1.0,1.0,0.0,-999.0,yes
14784,14785,2025-01-01 00:00:00+00:00,0.0,291.9087659653941,0.0,1.0,-99.0,-999.0,no
14785,14786,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
14786,14787,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14787,14788,2025-01-01 00:00:00+00:00,0.0,286.9048898620815,1.0,1.0,0.0,1.0,yes
14788,14789,2025-01-01 00:00:00+00:00,0.0,296.8581620918538,1.0,1.0,0.0,-999.0,yes
14789,14790,2025-01-01 00:00:00+00:00,0.0,304.50744259493433,1.0,1.0,0.0,0.0,yes
14790,14791,2025-01-01 00:00:00+00:00,0.0,300.4887030865258,1.0,1.0,0.0,,yes
14791,14792,2025-01-01 00:00:00+00:00,0.0,300.86295970329365,1.0,1.0,-99.0,-999.0,yes
14792,14793,2025-01-01 00:00:00+00:00,0.0,305.7741997857783,1.0,1.0,0.0,0.0,yes
14793,14794,2025-02-01 00:00:00+00:00,0.0,290.847289719895,1.0,1.0,0.0,,yes
14794,14795,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
14795,14796,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
14796,14797,2025-01-01 00:00:00+00:00,0.0,345.3333065583298,1.0,1.0,0.0,,yes
14797,14798,2025-01-01 00:00:00+00:00,0.0,274.11126718375925,1.0,1.0,0.0,-999.0,yes
14798,14799,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,-999.0,yes
14799,14800,2025-01-01 00:00:00+00:00,0.0,267.3459413457428,1.0,1.0,0.0,-999.0,yes
14800,14801,2025-01-01 00:00:00+00:00,0.0,314.9735145236498,1.0,1.0,0.0,,yes
14801,14802,2025-01-01 00:00:00+00:00,0.0,331.40656525566703,1.0,1.0,-99.0,,no
14802,14803,2025-02-01 00:00:00+00:00,0.0,296.3992464624484,2.0,1.0,0.0,-999.0,yes
14803,14804,2025-01-01 00:00:00+00:00,0.0,268.1525605422726,4.0,1.0,0.0,,yes
14804,14805,2025-01-01 00:00:00+00:00,0.0,282.39114565684747,2.0,1.0,0.0,1.0,yes
14805,14806,2025-01-01 00:00:00+00:00,0.0,292.9077057144516,2.0,1.0,0.0,3.0,yes
14806,14807,2025-01-01 00:00:00+00:00,0.0,320.2366790736815,1.0,1.0,0.0,0.0,yes
14807,14808,2025-01-01 00:00:00+00:00,0.0,297.7947689027173,1.0,1.0,0.0,2.0,yes
14808,14809,2025-02-01 00:00:00+00:00,0.0,332.3674431975776,2.0,1.0,0.0,2.0,yes
14809,14810,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
14810,14811,2025-02-01 00:00:00+00:00,0.0,305.9984189089618,1.0,1.0,0.0,0.0,yes
